time_sk,time,dayweek,month,year
30443,11,Friday,7,1992
30444,12,Friday,7,1992
30445,15,Friday,7,1992
30446,16,Friday,7,1992
30447,17,Friday,7,1992
30448,19,Friday,7,1992
30449,21,Friday,7,1992
30450,22,Friday,7,1992
30451,04,Monday,7,1992
30452,08,Monday,7,1992
30453,09,Monday,7,1992
30454,12,Monday,7,1992
30455,13,Monday,7,1992
30456,14,Monday,7,1992
30457,15,Monday,7,1992
30458,16,Monday,7,1992
30459,20,Monday,7,1992
30460,22,Monday,7,1992
30461,00,Saturday,7,1992
30462,01,Saturday,7,1992
30463,02,Saturday,7,1992
30464,03,Saturday,7,1992
30465,04,Saturday,7,1992
30466,06,Saturday,7,1992
30467,09,Saturday,7,1992
30468,10,Saturday,7,1992
30469,11,Saturday,7,1992
30470,12,Saturday,7,1992
30471,13,Saturday,7,1992
30472,14,Saturday,7,1992
30473,15,Saturday,7,1992
30474,16,Saturday,7,1992
30475,18,Saturday,7,1992
30476,19,Saturday,7,1992
30477,21,Saturday,7,1992
30478,22,Saturday,7,1992
30479,00,Sunday,7,1992
30480,01,Sunday,7,1992
30481,02,Sunday,7,1992
30482,05,Sunday,7,1992
30483,08,Sunday,7,1992
30484,09,Sunday,7,1992
30485,10,Sunday,7,1992
30486,11,Sunday,7,1992
30487,13,Sunday,7,1992
30488,14,Sunday,7,1992
30489,15,Sunday,7,1992
30490,17,Sunday,7,1992
30491,19,Sunday,7,1992
30492,20,Sunday,7,1992
30493,23,Sunday,7,1992
30494,00,Thursday,7,1992
30495,04,Thursday,7,1992
30496,06,Thursday,7,1992
30497,07,Thursday,7,1992
30498,08,Thursday,7,1992
30499,09,Thursday,7,1992
30500,11,Thursday,7,1992
30501,12,Thursday,7,1992
30502,13,Thursday,7,1992
30503,15,Thursday,7,1992
30504,16,Thursday,7,1992
30505,17,Thursday,7,1992
30506,18,Thursday,7,1992
30507,23,Thursday,7,1992
30508,01,Tuesday,7,1992
30509,05,Tuesday,7,1992
30510,08,Tuesday,7,1992
30511,09,Tuesday,7,1992
30512,10,Tuesday,7,1992
30513,12,Tuesday,7,1992
30514,13,Tuesday,7,1992
30515,14,Tuesday,7,1992
30516,18,Tuesday,7,1992
30517,20,Tuesday,7,1992
30518,22,Tuesday,7,1992
30519,23,Tuesday,7,1992
30520,00,Wednesday,7,1992
30521,02,Wednesday,7,1992
30522,04,Wednesday,7,1992
30523,06,Wednesday,7,1992
30524,09,Wednesday,7,1992
30525,10,Wednesday,7,1992
30526,11,Wednesday,7,1992
30527,14,Wednesday,7,1992
30528,15,Wednesday,7,1992
30529,18,Wednesday,7,1992
30530,20,Wednesday,7,1992
30531,23,Wednesday,7,1992
30532,00,Friday,6,1992
30533,01,Friday,6,1992
30534,02,Friday,6,1992
30535,09,Friday,6,1992
30536,10,Friday,6,1992
30537,11,Friday,6,1992
30538,12,Friday,6,1992
30539,13,Friday,6,1992
30540,15,Friday,6,1992
30541,16,Friday,6,1992
30542,17,Friday,6,1992
30543,18,Friday,6,1992
30544,19,Friday,6,1992
30545,20,Friday,6,1992
30546,21,Friday,6,1992
30547,22,Friday,6,1992
30548,23,Friday,6,1992
30549,01,Monday,6,1992
30550,04,Monday,6,1992
30551,06,Monday,6,1992
30552,08,Monday,6,1992
30553,09,Monday,6,1992
30554,10,Monday,6,1992
30555,12,Monday,6,1992
30556,13,Monday,6,1992
30557,15,Monday,6,1992
30558,16,Monday,6,1992
30559,17,Monday,6,1992
30560,18,Monday,6,1992
30561,20,Monday,6,1992
30562,01,Saturday,6,1992
30563,02,Saturday,6,1992
30564,04,Saturday,6,1992
30565,05,Saturday,6,1992
30566,07,Saturday,6,1992
30567,08,Saturday,6,1992
30568,09,Saturday,6,1992
30569,10,Saturday,6,1992
30570,11,Saturday,6,1992
30571,13,Saturday,6,1992
30572,14,Saturday,6,1992
30573,16,Saturday,6,1992
30574,17,Saturday,6,1992
30575,18,Saturday,6,1992
30576,20,Saturday,6,1992
30577,22,Saturday,6,1992
30578,00,Sunday,6,1992
30579,01,Sunday,6,1992
30580,02,Sunday,6,1992
30581,03,Sunday,6,1992
30582,07,Sunday,6,1992
30583,08,Sunday,6,1992
30584,09,Sunday,6,1992
30585,11,Sunday,6,1992
30586,12,Sunday,6,1992
30587,13,Sunday,6,1992
30588,16,Sunday,6,1992
30589,17,Sunday,6,1992
30590,19,Sunday,6,1992
30591,20,Sunday,6,1992
30592,22,Sunday,6,1992
30593,01,Thursday,6,1992
30594,02,Thursday,6,1992
30595,03,Thursday,6,1992
30596,06,Thursday,6,1992
30597,07,Thursday,6,1992
30598,08,Thursday,6,1992
30599,09,Thursday,6,1992
30600,13,Thursday,6,1992
30601,14,Thursday,6,1992
30602,15,Thursday,6,1992
30603,16,Thursday,6,1992
30604,17,Thursday,6,1992
30605,18,Thursday,6,1992
30606,20,Thursday,6,1992
30607,11,Tuesday,6,1992
30608,13,Tuesday,6,1992
30609,14,Tuesday,6,1992
30610,15,Tuesday,6,1992
30611,16,Tuesday,6,1992
30612,17,Tuesday,6,1992
30613,18,Tuesday,6,1992
30614,19,Tuesday,6,1992
30615,21,Tuesday,6,1992
30616,23,Tuesday,6,1992
30617,07,Wednesday,6,1992
30618,08,Wednesday,6,1992
30619,09,Wednesday,6,1992
30620,10,Wednesday,6,1992
30621,12,Wednesday,6,1992
30622,13,Wednesday,6,1992
30623,16,Wednesday,6,1992
30624,19,Wednesday,6,1992
30625,21,Wednesday,6,1992
30626,23,Wednesday,6,1992
30627,01,Friday,5,1992
30628,02,Friday,5,1992
30629,04,Friday,5,1992
30630,07,Friday,5,1992
30631,08,Friday,5,1992
30632,09,Friday,5,1992
30633,10,Friday,5,1992
30634,11,Friday,5,1992
30635,14,Friday,5,1992
30636,15,Friday,5,1992
30637,17,Friday,5,1992
30638,18,Friday,5,1992
30639,19,Friday,5,1992
30640,20,Friday,5,1992
30641,22,Friday,5,1992
30642,23,Friday,5,1992
30643,00,Monday,5,1992
30644,03,Monday,5,1992
30645,09,Monday,5,1992
30646,10,Monday,5,1992
30647,11,Monday,5,1992
30648,13,Monday,5,1992
30649,14,Monday,5,1992
30650,15,Monday,5,1992
30651,16,Monday,5,1992
30652,17,Monday,5,1992
30653,19,Monday,5,1992
30654,22,Monday,5,1992
30655,23,Monday,5,1992
30656,00,Saturday,5,1992
30657,01,Saturday,5,1992
30658,02,Saturday,5,1992
30659,06,Saturday,5,1992
30660,07,Saturday,5,1992
30661,08,Saturday,5,1992
30662,09,Saturday,5,1992
30663,12,Saturday,5,1992
30664,14,Saturday,5,1992
30665,15,Saturday,5,1992
30666,16,Saturday,5,1992
30667,17,Saturday,5,1992
30668,19,Saturday,5,1992
30669,20,Saturday,5,1992
30670,22,Saturday,5,1992
30671,23,Saturday,5,1992
30672,00,Sunday,5,1992
30673,01,Sunday,5,1992
30674,03,Sunday,5,1992
30675,04,Sunday,5,1992
30676,05,Sunday,5,1992
30677,07,Sunday,5,1992
30678,10,Sunday,5,1992
30679,11,Sunday,5,1992
30680,13,Sunday,5,1992
30681,14,Sunday,5,1992
30682,15,Sunday,5,1992
30683,16,Sunday,5,1992
30684,17,Sunday,5,1992
30685,18,Sunday,5,1992
30686,20,Sunday,5,1992
30687,21,Sunday,5,1992
30688,07,Thursday,5,1992
30689,09,Thursday,5,1992
30690,10,Thursday,5,1992
30691,12,Thursday,5,1992
30692,13,Thursday,5,1992
30693,14,Thursday,5,1992
30694,16,Thursday,5,1992
30695,17,Thursday,5,1992
30696,18,Thursday,5,1992
30697,22,Thursday,5,1992
30698,07,Tuesday,5,1992
30699,10,Tuesday,5,1992
30700,11,Tuesday,5,1992
30701,12,Tuesday,5,1992
30702,16,Tuesday,5,1992
30703,17,Tuesday,5,1992
30704,18,Tuesday,5,1992
30705,01,Wednesday,5,1992
30706,04,Wednesday,5,1992
30707,06,Wednesday,5,1992
30708,08,Wednesday,5,1992
30709,09,Wednesday,5,1992
30710,11,Wednesday,5,1992
30711,14,Wednesday,5,1992
30712,17,Wednesday,5,1992
30713,18,Wednesday,5,1992
30714,19,Wednesday,5,1992
30715,21,Wednesday,5,1992
30716,22,Wednesday,5,1992
30717,00,Friday,4,1992
30718,01,Friday,4,1992
30719,08,Friday,4,1992
30720,10,Friday,4,1992
30721,12,Friday,4,1992
30722,13,Friday,4,1992
30723,14,Friday,4,1992
30724,15,Friday,4,1992
30725,16,Friday,4,1992
30726,17,Friday,4,1992
30727,18,Friday,4,1992
30728,19,Friday,4,1992
30729,20,Friday,4,1992
30730,21,Friday,4,1992
30731,23,Friday,4,1992
30732,00,Monday,4,1992
30733,03,Monday,4,1992
30734,08,Monday,4,1992
30735,09,Monday,4,1992
30736,10,Monday,4,1992
30737,14,Monday,4,1992
30738,15,Monday,4,1992
30739,16,Monday,4,1992
30740,18,Monday,4,1992
30741,19,Monday,4,1992
30742,20,Monday,4,1992
30743,01,Saturday,4,1992
30744,02,Saturday,4,1992
30745,03,Saturday,4,1992
30746,04,Saturday,4,1992
30747,06,Saturday,4,1992
30748,08,Saturday,4,1992
30749,09,Saturday,4,1992
30750,10,Saturday,4,1992
30751,11,Saturday,4,1992
30752,15,Saturday,4,1992
30753,16,Saturday,4,1992
30754,17,Saturday,4,1992
30755,18,Saturday,4,1992
30756,19,Saturday,4,1992
30757,20,Saturday,4,1992
30758,21,Saturday,4,1992
30759,22,Saturday,4,1992
30760,01,Sunday,4,1992
30761,02,Sunday,4,1992
30762,03,Sunday,4,1992
30763,04,Sunday,4,1992
30764,09,Sunday,4,1992
30765,10,Sunday,4,1992
30766,11,Sunday,4,1992
30767,12,Sunday,4,1992
30768,13,Sunday,4,1992
30769,15,Sunday,4,1992
30770,16,Sunday,4,1992
30771,17,Sunday,4,1992
30772,18,Sunday,4,1992
30773,19,Sunday,4,1992
30774,21,Sunday,4,1992
30775,22,Sunday,4,1992
30776,02,Thursday,4,1992
30777,03,Thursday,4,1992
30778,06,Thursday,4,1992
30779,07,Thursday,4,1992
30780,08,Thursday,4,1992
30781,11,Thursday,4,1992
30782,12,Thursday,4,1992
30783,13,Thursday,4,1992
30784,14,Thursday,4,1992
30785,15,Thursday,4,1992
30786,16,Thursday,4,1992
30787,22,Thursday,4,1992
30788,23,Thursday,4,1992
30789,00,Tuesday,4,1992
30790,04,Tuesday,4,1992
30791,06,Tuesday,4,1992
30792,07,Tuesday,4,1992
30793,09,Tuesday,4,1992
30794,11,Tuesday,4,1992
30795,15,Tuesday,4,1992
30796,16,Tuesday,4,1992
30797,17,Tuesday,4,1992
30798,18,Tuesday,4,1992
30799,21,Tuesday,4,1992
30800,22,Tuesday,4,1992
30801,23,Tuesday,4,1992
30802,06,Wednesday,4,1992
30803,08,Wednesday,4,1992
30804,10,Wednesday,4,1992
30805,11,Wednesday,4,1992
30806,13,Wednesday,4,1992
30807,14,Wednesday,4,1992
30808,15,Wednesday,4,1992
30809,16,Wednesday,4,1992
30810,17,Wednesday,4,1992
30811,18,Wednesday,4,1992
30812,20,Wednesday,4,1992
30813,22,Wednesday,4,1992
30814,23,Wednesday,4,1992
30815,03,Friday,3,1992
30816,06,Friday,3,1992
30817,08,Friday,3,1992
30818,09,Friday,3,1992
30819,10,Friday,3,1992
30820,11,Friday,3,1992
30821,12,Friday,3,1992
30822,13,Friday,3,1992
30823,14,Friday,3,1992
30824,15,Friday,3,1992
30825,17,Friday,3,1992
30826,18,Friday,3,1992
30827,20,Friday,3,1992
30828,21,Friday,3,1992
30829,22,Friday,3,1992
30830,01,Monday,3,1992
30831,02,Monday,3,1992
30832,07,Monday,3,1992
30833,10,Monday,3,1992
30834,11,Monday,3,1992
30835,13,Monday,3,1992
30836,14,Monday,3,1992
30837,16,Monday,3,1992
30838,17,Monday,3,1992
30839,18,Monday,3,1992
30840,19,Monday,3,1992
30841,20,Monday,3,1992
30842,22,Monday,3,1992
30843,23,Monday,3,1992
30844,00,Saturday,3,1992
30845,01,Saturday,3,1992
30846,02,Saturday,3,1992
30847,03,Saturday,3,1992
30848,04,Saturday,3,1992
30849,06,Saturday,3,1992
30850,07,Saturday,3,1992
30851,09,Saturday,3,1992
30852,10,Saturday,3,1992
30853,13,Saturday,3,1992
30854,14,Saturday,3,1992
30855,16,Saturday,3,1992
30856,17,Saturday,3,1992
30857,18,Saturday,3,1992
30858,19,Saturday,3,1992
30859,20,Saturday,3,1992
30860,21,Saturday,3,1992
30861,22,Saturday,3,1992
30862,23,Saturday,3,1992
30863,00,Sunday,3,1992
30864,02,Sunday,3,1992
30865,04,Sunday,3,1992
30866,05,Sunday,3,1992
30867,08,Sunday,3,1992
30868,10,Sunday,3,1992
30869,11,Sunday,3,1992
30870,12,Sunday,3,1992
30871,13,Sunday,3,1992
30872,14,Sunday,3,1992
30873,15,Sunday,3,1992
30874,16,Sunday,3,1992
30875,17,Sunday,3,1992
30876,18,Sunday,3,1992
30877,19,Sunday,3,1992
30878,20,Sunday,3,1992
30879,21,Sunday,3,1992
30880,22,Sunday,3,1992
30881,00,Thursday,3,1992
30882,06,Thursday,3,1992
30883,08,Thursday,3,1992
30884,11,Thursday,3,1992
30885,12,Thursday,3,1992
30886,13,Thursday,3,1992
30887,14,Thursday,3,1992
30888,15,Thursday,3,1992
30889,16,Thursday,3,1992
30890,18,Thursday,3,1992
30891,19,Thursday,3,1992
30892,20,Thursday,3,1992
30893,21,Thursday,3,1992
30894,06,Tuesday,3,1992
30895,07,Tuesday,3,1992
30896,10,Tuesday,3,1992
30897,11,Tuesday,3,1992
30898,12,Tuesday,3,1992
30899,14,Tuesday,3,1992
30900,15,Tuesday,3,1992
30901,17,Tuesday,3,1992
30902,18,Tuesday,3,1992
30903,20,Tuesday,3,1992
30904,23,Tuesday,3,1992
30905,05,Wednesday,3,1992
30906,07,Wednesday,3,1992
30907,10,Wednesday,3,1992
30908,11,Wednesday,3,1992
30909,17,Wednesday,3,1992
30910,19,Wednesday,3,1992
30911,01,Friday,2,1992
30912,06,Friday,2,1992
30913,07,Friday,2,1992
30914,09,Friday,2,1992
30915,11,Friday,2,1992
30916,12,Friday,2,1992
30917,13,Friday,2,1992
30918,15,Friday,2,1992
30919,16,Friday,2,1992
30920,17,Friday,2,1992
30921,21,Friday,2,1992
30922,22,Friday,2,1992
30923,03,Monday,2,1992
30924,05,Monday,2,1992
30925,09,Monday,2,1992
30926,10,Monday,2,1992
30927,11,Monday,2,1992
30928,14,Monday,2,1992
30929,15,Monday,2,1992
30930,16,Monday,2,1992
30931,17,Monday,2,1992
30932,22,Monday,2,1992
30933,00,Saturday,2,1992
30934,01,Saturday,2,1992
30935,03,Saturday,2,1992
30936,04,Saturday,2,1992
30937,05,Saturday,2,1992
30938,06,Saturday,2,1992
30939,08,Saturday,2,1992
30940,09,Saturday,2,1992
30941,11,Saturday,2,1992
30942,13,Saturday,2,1992
30943,14,Saturday,2,1992
30944,17,Saturday,2,1992
30945,19,Saturday,2,1992
30946,20,Saturday,2,1992
30947,23,Saturday,2,1992
30948,01,Sunday,2,1992
30949,03,Sunday,2,1992
30950,04,Sunday,2,1992
30951,06,Sunday,2,1992
30952,10,Sunday,2,1992
30953,11,Sunday,2,1992
30954,13,Sunday,2,1992
30955,14,Sunday,2,1992
30956,15,Sunday,2,1992
30957,16,Sunday,2,1992
30958,17,Sunday,2,1992
30959,20,Sunday,2,1992
30960,21,Sunday,2,1992
30961,22,Sunday,2,1992
30962,23,Sunday,2,1992
30963,01,Thursday,2,1992
30964,03,Thursday,2,1992
30965,06,Thursday,2,1992
30966,07,Thursday,2,1992
30967,09,Thursday,2,1992
30968,10,Thursday,2,1992
30969,11,Thursday,2,1992
30970,12,Thursday,2,1992
30971,13,Thursday,2,1992
30972,15,Thursday,2,1992
30973,16,Thursday,2,1992
30974,17,Thursday,2,1992
30975,19,Thursday,2,1992
30976,21,Thursday,2,1992
30977,23,Thursday,2,1992
30978,07,Tuesday,2,1992
30979,15,Tuesday,2,1992
30980,16,Tuesday,2,1992
30981,17,Tuesday,2,1992
30982,18,Tuesday,2,1992
30983,04,Wednesday,2,1992
30984,07,Wednesday,2,1992
30985,08,Wednesday,2,1992
30986,09,Wednesday,2,1992
30987,10,Wednesday,2,1992
30988,11,Wednesday,2,1992
30989,13,Wednesday,2,1992
30990,15,Wednesday,2,1992
30991,16,Wednesday,2,1992
30992,18,Wednesday,2,1992
30993,20,Wednesday,2,1992
30994,22,Wednesday,2,1992
30995,02,Friday,1,1992
30996,03,Friday,1,1992
30997,06,Friday,1,1992
30998,07,Friday,1,1992
30999,08,Friday,1,1992
31000,09,Friday,1,1992
31001,10,Friday,1,1992
31002,11,Friday,1,1992
31003,12,Friday,1,1992
31004,13,Friday,1,1992
31005,14,Friday,1,1992
31006,16,Friday,1,1992
31007,18,Friday,1,1992
31008,20,Friday,1,1992
31009,21,Friday,1,1992
31010,22,Friday,1,1992
31011,23,Friday,1,1992
31012,00,Monday,1,1992
31013,01,Monday,1,1992
31014,02,Monday,1,1992
31015,04,Monday,1,1992
31016,08,Monday,1,1992
31017,10,Monday,1,1992
31018,12,Monday,1,1992
31019,13,Monday,1,1992
31020,14,Monday,1,1992
31021,15,Monday,1,1992
31022,17,Monday,1,1992
31023,19,Monday,1,1992
31024,20,Monday,1,1992
31025,23,Monday,1,1992
31026,00,Saturday,1,1992
31027,01,Saturday,1,1992
31028,02,Saturday,1,1992
31029,03,Saturday,1,1992
31030,05,Saturday,1,1992
31031,08,Saturday,1,1992
31032,11,Saturday,1,1992
31033,12,Saturday,1,1992
31034,14,Saturday,1,1992
31035,15,Saturday,1,1992
31036,16,Saturday,1,1992
31037,17,Saturday,1,1992
31038,18,Saturday,1,1992
31039,19,Saturday,1,1992
31040,21,Saturday,1,1992
31041,00,Sunday,1,1992
31042,01,Sunday,1,1992
31043,02,Sunday,1,1992
31044,09,Sunday,1,1992
31045,10,Sunday,1,1992
31046,11,Sunday,1,1992
31047,14,Sunday,1,1992
31048,17,Sunday,1,1992
31049,18,Sunday,1,1992
31050,19,Sunday,1,1992
31051,21,Sunday,1,1992
31052,02,Thursday,1,1992
31053,04,Thursday,1,1992
31054,08,Thursday,1,1992
31055,09,Thursday,1,1992
31056,12,Thursday,1,1992
31057,13,Thursday,1,1992
31058,17,Thursday,1,1992
31059,18,Thursday,1,1992
31060,19,Thursday,1,1992
31061,20,Thursday,1,1992
31062,21,Thursday,1,1992
31063,22,Thursday,1,1992
31064,01,Tuesday,1,1992
31065,06,Tuesday,1,1992
31066,07,Tuesday,1,1992
31067,12,Tuesday,1,1992
31068,13,Tuesday,1,1992
31069,14,Tuesday,1,1992
31070,15,Tuesday,1,1992
31071,16,Tuesday,1,1992
31072,17,Tuesday,1,1992
31073,18,Tuesday,1,1992
31074,19,Tuesday,1,1992
31075,00,Wednesday,1,1992
31076,03,Wednesday,1,1992
31077,07,Wednesday,1,1992
31078,08,Wednesday,1,1992
31079,10,Wednesday,1,1992
31080,11,Wednesday,1,1992
31081,13,Wednesday,1,1992
31082,16,Wednesday,1,1992
31083,18,Wednesday,1,1992
31084,19,Wednesday,1,1992
31085,20,Wednesday,1,1992
31086,00,Friday,12,1991
31087,01,Friday,12,1991
31088,05,Friday,12,1991
31089,09,Friday,12,1991
31090,10,Friday,12,1991
31091,12,Friday,12,1991
31092,13,Friday,12,1991
31093,14,Friday,12,1991
31094,15,Friday,12,1991
31095,16,Friday,12,1991
31096,17,Friday,12,1991
31097,18,Friday,12,1991
31098,20,Friday,12,1991
31099,21,Friday,12,1991
31100,22,Friday,12,1991
31101,23,Friday,12,1991
31102,00,Monday,12,1991
31103,01,Monday,12,1991
31104,07,Monday,12,1991
31105,08,Monday,12,1991
31106,09,Monday,12,1991
31107,10,Monday,12,1991
31108,11,Monday,12,1991
31109,12,Monday,12,1991
31110,14,Monday,12,1991
31111,15,Monday,12,1991
31112,16,Monday,12,1991
31113,19,Monday,12,1991
31114,20,Monday,12,1991
31115,21,Monday,12,1991
31116,22,Monday,12,1991
31117,02,Saturday,12,1991
31118,03,Saturday,12,1991
31119,06,Saturday,12,1991
31120,10,Saturday,12,1991
31121,11,Saturday,12,1991
31122,13,Saturday,12,1991
31123,15,Saturday,12,1991
31124,16,Saturday,12,1991
31125,18,Saturday,12,1991
31126,20,Saturday,12,1991
31127,21,Saturday,12,1991
31128,00,Sunday,12,1991
31129,01,Sunday,12,1991
31130,02,Sunday,12,1991
31131,03,Sunday,12,1991
31132,04,Sunday,12,1991
31133,06,Sunday,12,1991
31134,09,Sunday,12,1991
31135,10,Sunday,12,1991
31136,11,Sunday,12,1991
31137,12,Sunday,12,1991
31138,14,Sunday,12,1991
31139,15,Sunday,12,1991
31140,16,Sunday,12,1991
31141,18,Sunday,12,1991
31142,20,Sunday,12,1991
31143,21,Sunday,12,1991
31144,00,Thursday,12,1991
31145,05,Thursday,12,1991
31146,06,Thursday,12,1991
31147,07,Thursday,12,1991
31148,09,Thursday,12,1991
31149,10,Thursday,12,1991
31150,11,Thursday,12,1991
31151,12,Thursday,12,1991
31152,14,Thursday,12,1991
31153,15,Thursday,12,1991
31154,16,Thursday,12,1991
31155,17,Thursday,12,1991
31156,18,Thursday,12,1991
31157,20,Thursday,12,1991
31158,21,Thursday,12,1991
